Page,Page Title,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/catalog/08b-42003,Allegheny County GIS Open Data - Big Ten Academic Alliance Geoportal,7,7,00:00:05,0,0.00%,14.29%,$0.00
/catalog/26287ad9-7d76-4bce-b775-0bf192ac4f19,"1-Foot Contours, Apple Valley: Dakota County, Minnesota - Big Ten Academic Alliance Geoportal",7,6,00:02:23,0,0.00%,14.29%,$0.00
/catalog/49e39ea9-3bb9-4665-bd4d-b7b1f0b9af51,"Aerial Photography [Calumet County, Wisconsin] {1938} - Big Ten Academic Alliance Geoportal",7,2,00:02:39,0,0.00%,0.00%,$0.00
/catalog/4d499b5d1c664372a1c0c66a3752bb3a_0,Carpool Lots: Michigan - Big Ten Academic Alliance Geoportal,7,7,00:00:00,7,100.00%,100.00%,$0.00
/catalog/5d21af8e-8372-4c5d-af90-330b142c4643,Mine Maps: Pennsylvania - Big Ten Academic Alliance Geoportal,7,7,00:03:20,7,57.14%,85.71%,$0.00
/catalog/5fb58225a6fd47f9840f15d73aed8864_0,Mule Deer Conservation Areas and Protection Zones in Nebraska: State of Nebraska - Big Ten Academic Alliance Geoportal,7,6,00:01:12,3,100.00%,42.86%,$0.00
/catalog/7e97fb13-f989-4ee6-b82d-cc98f8b57a16,"Aerial Photography [Adams County, Wisconsin] {1938} - Big Ten Academic Alliance Geoportal",7,7,00:00:11,0,0.00%,0.00%,$0.00
/catalog/844957eb-ded3-4af5-be27-58f0515df5fb,"Map of Geist Reservoir, showing depth contours, Marion and Hamilton County - Big Ten Academic Alliance Geoportal",7,5,00:00:33,5,60.00%,71.43%,$0.00
/catalog/99-1200-001,Census Data (ArcGIS Living Atlas of the World) - Big Ten Academic Alliance Geoportal,7,4,00:00:09,1,0.00%,0.00%,$0.00
/catalog/999-0010-illinois,Fire Insurance Maps Online (FIMo): Illinois - Big Ten Academic Alliance Geoportal,7,5,00:00:30,0,0.00%,28.57%,$0.00
/catalog/999-0011-georgia,"Digital Sanborn Maps (Black & White): Georgia, 1867-1970 - Big Ten Academic Alliance Geoportal",7,5,00:00:18,5,40.00%,57.14%,$0.00
/catalog/c6a41658-7f04-4636-8a39-5f77f7f6421b,Business Formation Statistics 2006 (Social Explorer) - Big Ten Academic Alliance Geoportal,7,3,00:00:38,0,0.00%,0.00%,$0.00
/catalog/e0771c3a-d38b-47c2-a46e-bf1d95e69128,"Monessen, Pennsylvania, 1914 - Big Ten Academic Alliance Geoportal",7,4,00:11:03,3,33.33%,42.86%,$0.00
/catalog/geodata_iowa_gov,Iowa Geodata - Big Ten Academic Alliance Geoportal,7,5,00:00:44,0,0.00%,0.00%,$0.00
/catalog/harvard-nhgis-pop1810,"Historic County Boundaries and Total Population: United States, 1810 - Big Ten Academic Alliance Geoportal",7,4,00:02:29,0,0.00%,0.00%,$0.00
/catalog/harvard-nhgis-pop1830,"Historic County Boundaries and Total Population: United States, 1830 - Big Ten Academic Alliance Geoportal",7,4,00:03:28,0,0.00%,14.29%,$0.00
/catalog/01d-03-25k,Index Map: 25k scale; Russian Military Topographic Map Collection - Big Ten Academic Alliance Geoportal,6,6,00:00:55,4,50.00%,66.67%,$0.00
/catalog/03a-01-001,Interactive map of coal mines in Iowa - Big Ten Academic Alliance Geoportal,6,3,00:00:10,1,100.00%,16.67%,$0.00
/catalog/03b-19049,Dallas County Data Download - Big Ten Academic Alliance Geoportal,6,4,00:00:04,0,0.00%,0.00%,$0.00
/catalog/03b-19155,Pottawattamie County GIS Hub - Big Ten Academic Alliance Geoportal,6,3,00:00:28,1,0.00%,16.67%,$0.00
/catalog/03c-01,City of Des Moines GIS Data - Big Ten Academic Alliance Geoportal,6,6,00:00:46,0,0.00%,0.00%,$0.00
/catalog/05a-02,Minnesota Legislative Coordinating Commission - Geospatial Information (LCC-GIS) - Big Ten Academic Alliance Geoportal,6,3,00:02:37,2,0.00%,16.67%,$0.00
/catalog/05b-27005,Becker County GIS Data Downloads - Big Ten Academic Alliance Geoportal,6,4,00:00:10,1,100.00%,16.67%,$0.00
/catalog/05b-27017,Carlton County Open Data - Big Ten Academic Alliance Geoportal,6,5,00:00:02,0,0.00%,0.00%,$0.00
/catalog/05b-27019,Carver County GIS Data - Big Ten Academic Alliance Geoportal,6,5,00:00:02,0,0.00%,0.00%,$0.00
/catalog/05d-01,UMedia: John R. Borchert Map Library - Big Ten Academic Alliance Geoportal,6,2,00:00:12,0,0.00%,0.00%,$0.00
/catalog/09d-01,Wabash River Historical Maps and Imagery - Big Ten Academic Alliance Geoportal,6,4,00:00:13,2,0.00%,16.67%,$0.00
/catalog/09d-02,"Purdue Campus Maps: West Lafayette, Indiana, 1890-2014 - Big Ten Academic Alliance Geoportal",6,5,00:00:41,3,66.67%,66.67%,$0.00
/catalog/11b-39003,Allen County GIS Data Download Page - Big Ten Academic Alliance Geoportal,6,6,00:00:03,0,0.00%,0.00%,$0.00
/catalog/11b-39045,"GIS Data Downloads for Fairfield County Auditor's Office, Ohio - Big Ten Academic Alliance Geoportal",6,4,00:03:08,4,50.00%,66.67%,$0.00
/catalog/11e81f99-871a-4d80-af12-fe80f252b0ef,"Aerial Photography [Columbia County, Wisconsin] {1937} - Big Ten Academic Alliance Geoportal",6,2,00:03:08,0,0.00%,16.67%,$0.00
/catalog/3e67361c3edb4e028f20a92c2ee44a08_0,City Boundaries [Iowa] - Big Ten Academic Alliance Geoportal,6,2,00:04:53,1,0.00%,16.67%,$0.00
/catalog/431316e1-e749-477c-b2b4-4e0ba9e56d60,Big Ten Academic Alliance Geoportal,6,1,00:00:23,1,0.00%,0.00%,$0.00
/catalog/4f370ad1-038f-4c47-91ef-89740d98ed28,"1-Foot Contours, Burnsville: Dakota County, Minnesota - Big Ten Academic Alliance Geoportal",6,4,00:00:25,0,0.00%,0.00%,$0.00
/catalog/51a4fe8c-49da-4955-ab0d-2198cf683cf3,"Aerial Photography [Jefferson County, Wisconsin] {1937} - Big Ten Academic Alliance Geoportal",6,5,00:04:56,0,0.00%,66.67%,$0.00
/catalog/6bf13b55-3c2a-4e03-9a74-70f1dcab16a0,"George Washington's own map of the whole group of farms at Mount Vernon, drawn in 1793 - Big Ten Academic Alliance Geoportal",6,4,00:00:43,4,50.00%,66.67%,$0.00
/catalog/6e10512857ca4569a9edc27f7d89ca58_0,Salvage Vehicle Inspection Locations [Iowa] - Big Ten Academic Alliance Geoportal,6,4,00:00:28,4,50.00%,66.67%,$0.00
/catalog/77010abe7558425997b4fcdab02e2b64_1,MDOT SHA Annual Average Daily Traffic Segments: Maryland - Big Ten Academic Alliance Geoportal,6,6,00:00:00,6,83.33%,100.00%,$0.00
/catalog/7eb2ca3a-d18b-43c5-8444-da4934924abb,Karten und Pläne zur Palästinakunde aus dem VII. bis XVI. Jahrhundert. - Big Ten Academic Alliance Geoportal,6,3,00:06:09,1,0.00%,16.67%,$0.00
/catalog/7f48652a35424b97b2bc2542c4ef26ae_2,City Boundary Lines: United States - Big Ten Academic Alliance Geoportal,6,6,00:00:00,6,100.00%,100.00%,$0.00
/catalog/99-1400,Humanitarian Data Exchange - Big Ten Academic Alliance Geoportal,6,4,00:01:35,1,100.00%,16.67%,$0.00
/catalog/999-0010-alabama,Fire Insurance Maps Online (FIMo): Alabama - Big Ten Academic Alliance Geoportal,6,4,00:01:03,0,0.00%,16.67%,$0.00
/catalog/999-0010-connecticut,Fire Insurance Maps Online (FIMo): Connecticut - Big Ten Academic Alliance Geoportal,6,5,00:00:13,1,100.00%,16.67%,$0.00
/catalog/999-0010-minnesota,Fire Insurance Maps Online (FIMo): Minnesota - Big Ten Academic Alliance Geoportal,6,3,00:00:21,2,0.00%,33.33%,$0.00
/catalog/999-0010-pennsylvania,Fire Insurance Maps Online (FIMo): Pennsylvania - Big Ten Academic Alliance Geoportal,6,5,00:02:14,1,0.00%,0.00%,$0.00
/catalog/999-0010-virginia,Fire Insurance Maps Online (FIMo): Virginia - Big Ten Academic Alliance Geoportal,6,5,00:05:11,0,0.00%,33.33%,$0.00
/catalog/999-0011-hawaii,"Digital Sanborn Maps (Black & White): Hawaii, 1867-1970 - Big Ten Academic Alliance Geoportal",6,3,00:01:08,3,0.00%,50.00%,$0.00
/catalog/9ddd89b4-f429-4351-b0e4-5d4594e00019,"Map of Ham Lake Township: Township 32 N; Range 23 W of the 4th PM.; Page 19: Atlas and farmers' directory of Anoka County and eleven northern townships of Hennepin County, Minnesota, 1914 - Big Ten Academic Alliance Geoportal",6,5,00:02:13,5,80.00%,83.33%,$0.00
/catalog/a87f87ba21134a5f834c4a8f45868789_0,Confined Feeding Operation Facilities: Indiana (Web Map Service) - Big Ten Academic Alliance Geoportal,6,6,00:00:00,5,80.00%,100.00%,$0.00
/catalog/ark-85335-m5nv9bp1f,"Greenleaf, Township 14N Range 12E: Sanilac County, Michigan - Big Ten Academic Alliance Geoportal",6,2,00:00:36,0,0.00%,16.67%,$0.00
/catalog/b9adbd32-e559-4922-89e6-6e738397961a,"Aerial Photography [Kenosha County, Wisconsin] {1937} - Big Ten Academic Alliance Geoportal",6,5,00:00:44,0,0.00%,33.33%,$0.00
/catalog/cfa4442cb1b94ac7a67e5eb8c8634141_65,Big Game Check Stations: Nebraska - Big Ten Academic Alliance Geoportal,6,4,00:05:39,1,0.00%,33.33%,$0.00
/catalog/d5bd091f-2fed-4596-89d5-0a4f9aab6000,"Aerial Photography [Racine County, Wisconsin] {1937} - Big Ten Academic Alliance Geoportal",6,3,00:02:36,0,0.00%,33.33%,$0.00
/catalog/db56463a7911491dbd297b15d8bdebcd_9,Active Rail: Ohio - Big Ten Academic Alliance Geoportal,6,4,00:00:14,0,0.00%,0.00%,$0.00
/catalog/harvard-nhgis-pop1840,"Historic County Boundaries and Total Population: United States, 1840 - Big Ten Academic Alliance Geoportal",6,5,00:00:47,3,33.33%,16.67%,$0.00
/catalog/harvard-nhgis-pop1900,"Historic County Boundaries and Total Population: United States, 1900 - Big Ten Academic Alliance Geoportal",6,3,00:00:13,0,0.00%,0.00%,$0.00
/catalog/harvard-nhgis-pop1980,"Historic County Boundaries and Total Population: United States, 1980 - Big Ten Academic Alliance Geoportal",6,3,00:00:02,1,100.00%,16.67%,$0.00
/catalog/harvard-nhgis-pop1990,"Historic County Boundaries and Total Population: United States, 1990 - Big Ten Academic Alliance Geoportal",6,3,00:02:31,0,0.00%,0.00%,$0.00
/catalog/VAC3073-M-00654,Warrick and Spencer counties soil map test - Big Ten Academic Alliance Geoportal,6,4,00:09:17,2,0.00%,33.33%,$0.00
/catalog/VAC3073-M-01085,"Map of Dearborn, Ohio, and Switzerland Counties, Indiana - Big Ten Academic Alliance Geoportal",6,6,00:00:00,6,100.00%,100.00%,$0.00
/catalog/VAC9619-001766,"O-34-144-А Янишки (Joniškis, Lithuania) - Big Ten Academic Alliance Geoportal",6,1,00:06:03,0,0.00%,16.67%,$0.00
/catalog/VAC9619-002143,"O-36-53 Вины (Viny, Russia) - Big Ten Academic Alliance Geoportal",6,2,00:00:09,2,0.00%,33.33%,$0.00
/catalog/01b-18163,"Evansville, Vanderburgh County, Indiana Open Data Collection - Big Ten Academic Alliance Geoportal",5,4,00:06:15,2,0.00%,20.00%,$0.00
/catalog/037a1812-141a-4856-8e37-bbcde1c72b4f,"Address Points: Prince George's County, Maryland - Big Ten Academic Alliance Geoportal",5,3,00:00:07,0,0.00%,0.00%,$0.00
/catalog/04a-01,Maryland iMap - Big Ten Academic Alliance Geoportal,5,4,00:01:40,2,100.00%,40.00%,$0.00
/catalog/04b-24009,Calvert County Open GIS Data Portal - Big Ten Academic Alliance Geoportal,5,5,00:00:02,0,0.00%,0.00%,$0.00
/catalog/04b-24009-2,"Calvert County GIS, Historic Maps, Topos - Big Ten Academic Alliance Geoportal",5,5,00:00:02,0,0.00%,0.00%,$0.00
/catalog/04b-24013,Carroll County GIS Open Data - Big Ten Academic Alliance Geoportal,5,5,00:00:02,0,0.00%,0.00%,$0.00
/catalog/04b-24013-2,Carroll County GIS Data Download - Big Ten Academic Alliance Geoportal,5,5,00:00:01,0,0.00%,0.00%,$0.00
/catalog/04b-24027,Howard County GIS Data Download - Big Ten Academic Alliance Geoportal,5,5,00:00:04,1,100.00%,20.00%,$0.00
/catalog/04f-02,Data Downloads - Montgomery Planning - Big Ten Academic Alliance Geoportal,5,5,00:00:20,0,0.00%,0.00%,$0.00
/catalog/05a-01,Minnesota Geospatial Commons - Big Ten Academic Alliance Geoportal,5,2,00:00:43,0,0.00%,0.00%,$0.00
/catalog/05b-27023,Chippewa County Open GIS Data - Big Ten Academic Alliance Geoportal,5,3,00:00:35,0,0.00%,0.00%,$0.00
/catalog/05d-01,John R. Borchert Map Library - Big Ten Academic Alliance Geoportal,5,4,00:00:07,0,0.00%,20.00%,$0.00
/catalog/05d-10,National Historical Geographic Information System (NHGIS) - Big Ten Academic Alliance Geoportal,5,5,00:00:33,0,0.00%,20.00%,$0.00
/catalog/05d-10,National Historical GIS - Big Ten Academic Alliance Geoportal,5,2,00:04:05,0,0.00%,0.00%,$0.00
/catalog/06d-01,Michigan State University Libraries Maps - Big Ten Academic Alliance Geoportal,5,3,00:00:42,0,0.00%,0.00%,$0.00
/catalog/0f26df9b-15b9-4877-b235-55ed19e20d66,Height Modernization (ILHMP) LiDAR Data [Illinois]) - Big Ten Academic Alliance Geoportal,5,4,00:01:58,1,0.00%,20.00%,$0.00
/catalog/10b-55031,Douglas County GIS Download - Big Ten Academic Alliance Geoportal,5,3,00:00:02,0,0.00%,0.00%,$0.00
/catalog/10d-05,Wisconsin Public Land Survey Records - Big Ten Academic Alliance Geoportal,5,5,00:00:06,0,0.00%,20.00%,$0.00
/catalog/11b-39009,Athens County GIS Data - Big Ten Academic Alliance Geoportal,5,4,00:00:14,0,0.00%,0.00%,$0.00
/catalog/11b-39011,"Auglaize County, Ohio GIS Open Data Downloads - Big Ten Academic Alliance Geoportal",5,5,00:00:02,2,100.00%,40.00%,$0.00
/catalog/11b-39017,"ArcGIS REST Services Directory for Butler County Auditor, Ohio - Big Ten Academic Alliance Geoportal",5,5,00:00:02,0,0.00%,0.00%,$0.00
/catalog/11b-39051,"ArcGIS REST Services Directory for Fulton County Auditor, Ohio - Big Ten Academic Alliance Geoportal",5,5,00:00:02,0,0.00%,0.00%,$0.00
/catalog/11b-39103,"GIS Data Downloads for Medina County, Ohio - Big Ten Academic Alliance Geoportal",5,4,00:00:20,3,0.00%,60.00%,$0.00
/catalog/11c-01-3,"ArcGIS REST Services Directory for Cincinnati, Ohio - Big Ten Academic Alliance Geoportal",5,5,00:00:01,0,0.00%,0.00%,$0.00
/catalog/12f-01,CMAP (Chicago Metropolitan Agency for Planning) Data Hub - Big Ten Academic Alliance Geoportal,5,4,00:00:21,2,0.00%,20.00%,$0.00
/catalog/1aa35242-2ebf-417b-b67c-b6c7e8043006,"Clairton, Pennsylvania, 1907 - Big Ten Academic Alliance Geoportal",5,3,00:04:32,3,66.67%,60.00%,$0.00
/catalog/1b66071402114f3c82188084d0435c29_25,"Traffic Analysis Zones By Population: Washington, D.C. - Big Ten Academic Alliance Geoportal",5,3,00:00:26,2,0.00%,60.00%,$0.00
/catalog/287497a5-9966-4ca9-9303-12c6d577cb43,"Aerial Photography [Jackson County, Wisconsin] {1939} - Big Ten Academic Alliance Geoportal",5,2,00:00:56,0,0.00%,20.00%,$0.00
/catalog/4783fd4c-01f6-41c0-80f1-e0756a2b8d15,"Map of Alta Vista Township: Township 113 N, Range 44 W of the 5th PM - Big Ten Academic Alliance Geoportal",5,4,00:09:01,3,66.67%,40.00%,$0.00
/catalog/59e430e0-1fe7-4a0a-b9e1-1a26c3199a4d,Cellular Towers: Indiana - Big Ten Academic Alliance Geoportal,5,2,00:00:46,0,0.00%,0.00%,$0.00
/catalog/6e4fdbba-3f1a-4900-b2bb-4fd5beb983fa,Business Formation Statistics 2011 (Social Explorer) - Big Ten Academic Alliance Geoportal,5,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/707b1aab-f6ec-4ab2-8204-027e04db0085,"Archbald, Pennsylvania, 1912 - Big Ten Academic Alliance Geoportal",5,4,00:06:57,0,0.00%,40.00%,$0.00
/catalog/7229ae59-fc20-4ee7-ab2a-97d549a3d87d,"City and Township Boundaries: Stearns County, Minnesota, 2016 - Big Ten Academic Alliance Geoportal",5,2,00:00:33,0,0.00%,0.00%,$0.00
/catalog/7cb9ba43-8d6c-4048-8f8a-02648d4e6f1f,Folklore Music Map of the United States - Big Ten Academic Alliance Geoportal,5,1,00:01:34,1,0.00%,0.00%,$0.00
/catalog/7d88159091854e55a3e6f237fcd45c1a_0,Maryland Road Centerlines - Comprehensive: State of Maryland - Big Ten Academic Alliance Geoportal,5,5,00:00:00,5,40.00%,100.00%,$0.00
/catalog/7e0062d1-6643-4c90-aaa0-97bac5389481,Americae sive novi orbis nova descriptio - Big Ten Academic Alliance Geoportal,5,2,00:00:06,0,0.00%,0.00%,$0.00
/catalog/7f805f34eb824474bd874bdfac196fc3_6,"Wetland: National Wetlands Inventory: Cuyahoga County, Ohio - Big Ten Academic Alliance Geoportal",5,4,00:12:31,4,25.00%,80.00%,$0.00
/catalog/85e05358-aff1-4eea-88bc-459fd72254f0,"Homeowners & Civic Groups: Montgomery County, Maryland, 2017 - Big Ten Academic Alliance Geoportal",5,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/8b957189-2853-48e2-8c4e-ea80314d5887,"2030 Framework Regional Natural Resource Areas: Minnesota, 2030 - Big Ten Academic Alliance Geoportal",5,3,00:02:37,1,100.00%,20.00%,$0.00
/catalog/99-1002,Cook County Medical Examiner COVID-19 Related Deaths - Big Ten Academic Alliance Geoportal,5,4,00:00:14,0,0.00%,0.00%,$0.00
/catalog/999-0003,PolicyMap - Big Ten Academic Alliance Geoportal,5,3,00:00:18,0,0.00%,0.00%,$0.00
/catalog/999-0010-iowa,Fire Insurance Maps Online (FIMo): Iowa - Big Ten Academic Alliance Geoportal,5,4,00:00:41,0,0.00%,0.00%,$0.00
/catalog/999-0010-mississippi,Fire Insurance Maps Online (FIMo): Mississippi - Big Ten Academic Alliance Geoportal,5,2,00:00:10,1,100.00%,20.00%,$0.00
/catalog/999-0010-west-virginia,Fire Insurance Maps Online (FIMo): West Virginia - Big Ten Academic Alliance Geoportal,5,2,00:00:37,0,0.00%,0.00%,$0.00
/catalog/a0597cc724694bbe8e40d2a91b080503_0,"Topographic Contours, 10-foot: Summit County, Ohio, 2017 - Big Ten Academic Alliance Geoportal",5,4,00:00:18,4,75.00%,80.00%,$0.00
/catalog/a35a48c0-994e-0134-2096-0050569601ca-6,"Tabula americae specialis geographica Regui Peru, Brasiliae, Terrae Firmae, & Reg: Amazonum [map] / per Homañianos Heredes - Big Ten Academic Alliance Geoportal",5,2,00:01:08,1,0.00%,20.00%,$0.00
/catalog/bf9406807181401e8e017e328418bab6_26,"Contour 2ft: City of Baltimore, Maryland - Big Ten Academic Alliance Geoportal",5,3,00:00:27,3,33.33%,60.00%,$0.00
/catalog/c4b0cd43d50949e98e57de9f22b455fc_35,"Neighborhood Names: Washington, D.C. Centroid: Washington, D.C. - Big Ten Academic Alliance Geoportal",5,5,00:00:00,5,100.00%,100.00%,$0.00
/catalog/c7de80dd473d440e98ab3acb611e7d64_2,24k Hydro Flowlines (Rivers/Streams) - Big Ten Academic Alliance Geoportal,5,4,00:00:31,1,100.00%,20.00%,$0.00
/catalog/f718375273e045f9a6679dcc6863d456,"Aerial Imagery: Cook County, Illinois, 2003 - Big Ten Academic Alliance Geoportal",5,1,00:00:06,0,0.00%,0.00%,$0.00
/catalog/ff8a3723-a254-4744-9e52-bc5e38a66c81,"Chart of the mouth of Susquehanna River and head waters of Chesapeake Bay, Maryland - Big Ten Academic Alliance Geoportal",5,5,00:00:00,5,100.00%,100.00%,$0.00
/catalog/harvard-nhgis-pop1860,"Historic County Boundaries and Total Population: United States, 1860 - Big Ten Academic Alliance Geoportal",5,4,00:00:18,1,100.00%,20.00%,$0.00
/catalog/harvard-nhgis-pop1910,"Historic County Boundaries and Total Population: United States, 1910 - Big Ten Academic Alliance Geoportal",5,3,00:00:02,1,100.00%,20.00%,$0.00
/catalog/harvard-tg95azaircupy,"American Indian Reservations, 1995 - Arizona - Big Ten Academic Alliance Geoportal",5,5,00:01:14,0,0.00%,0.00%,$0.00
/catalog/Land_Grant_Uni_Parcels_3_6_2Merge,Parcel Polygons (Morrill Act of 1862 Indigenous Land Parcels Database) - Big Ten Academic Alliance Geoportal,5,2,00:00:07,0,0.00%,0.00%,$0.00
/catalog/landgrabu_org,Land Grab Universities - Big Ten Academic Alliance Geoportal,5,2,00:00:56,0,0.00%,20.00%,$0.00
/catalog/nyu_2451_34502,2015 New York City Subway Complexes and Ridership - Big Ten Academic Alliance Geoportal,5,3,00:01:55,1,0.00%,20.00%,$0.00
/catalog/princeton-0p096935w,Map of the upper part of the Island of Manhattan above Eighty-Sixth Street arranged to illustrate the Battle of Harlem Heights - Big Ten Academic Alliance Geoportal,5,3,00:05:49,0,0.00%,0.00%,$0.00
/catalog/VAC3073-M-00965,Map of southwestern Indiana showing locations of active coal mines - Big Ten Academic Alliance Geoportal,5,5,00:00:00,5,100.00%,100.00%,$0.00
/catalog/VAC9619-000228,"M-35-58-A Топорище (Toporyshche, Ukraine) - Big Ten Academic Alliance Geoportal",5,3,00:01:08,3,0.00%,20.00%,$0.00
/catalog/VAC9619-000844,"М-35-82-Б м. Червоное (Chervone, Ukraine) - Big Ten Academic Alliance Geoportal",5,2,00:00:57,0,0.00%,0.00%,$0.00
/catalog/VAC9619-000877,"М-35-113-Б М. Лянцкорунь (Zarichanka, Ukraine) - Big Ten Academic Alliance Geoportal",5,4,00:06:46,3,66.67%,60.00%,$0.00
/catalog/023ccd97292240ad8568f49cba4ed364,"Streams, Historic Names: Delaware County, Ohio - Big Ten Academic Alliance Geoportal",4,3,00:00:23,2,50.00%,75.00%,$0.00
/catalog/02999877-0ee9-4cc0-b67f-f2f48107f517,"Wabash Topo (14): Indiana, 1929 - Big Ten Academic Alliance Geoportal",4,3,00:05:38,0,0.00%,0.00%,$0.00
/catalog/02c-01,"Evanston, Illinois Open Data Collection - Big Ten Academic Alliance Geoportal",4,4,00:00:19,0,0.00%,0.00%,$0.00
/catalog/02d-01,Historical Maps Online: University of Illinois - Big Ten Academic Alliance Geoportal,4,3,00:00:20,0,0.00%,0.00%,$0.00
/catalog/03b-19113,"Linn County, Iowa Open Data Portal - Big Ten Academic Alliance Geoportal",4,3,00:01:16,0,0.00%,25.00%,$0.00
/catalog/03c-02,DataWorks: City of Sioux Falls Open Data - Big Ten Academic Alliance Geoportal,4,3,00:00:09,1,0.00%,25.00%,$0.00
/catalog/03c-03,City of Iowa City GIS Portal - Big Ten Academic Alliance Geoportal,4,3,00:00:29,0,0.00%,0.00%,$0.00
/catalog/03c-04,City of Waterloo's Mapping and GIS Hub - Big Ten Academic Alliance Geoportal,4,4,00:00:01,0,0.00%,0.00%,$0.00
/catalog/03d-01,Iowa Historical County Atlases - Big Ten Academic Alliance Geoportal,4,3,00:00:08,0,0.00%,0.00%,$0.00
/catalog/04b-24005,Baltimore County Open Data Portal - Big Ten Academic Alliance Geoportal,4,4,00:00:07,0,0.00%,0.00%,$0.00
/catalog/04d-02,"U.S. Government Information, Maps, & GIS Services - Big Ten Academic Alliance Geoportal",4,4,00:00:08,0,0.00%,0.00%,$0.00
