Page,Page Title,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/catalog/adbb63799c9944ed9ae3cf82bd8f2fd5_3,"Topography 2 Foot Contours: Washington, D.C. - Big Ten Academic Alliance Geoportal",9,6,00:00:34,6,83.33%,66.67%,$0.00
/catalog/C87EEE99-35AE-40DE-BB7A-AA694665111C,"Addresses Barron County, Wisconsin 2021 - Big Ten Academic Alliance Geoportal",9,4,00:00:41,3,0.00%,22.22%,$0.00
/catalog/CB2D6C12-BFFF-4DC8-853A-EB512E93DC47,"1990-2000 Election Data (with 2020 Wards) Wisconsin, 2020 - Big Ten Academic Alliance Geoportal",9,7,00:06:26,0,0.00%,22.22%,$0.00
/catalog/de42e96508e143d9a1ef17921cb2b27a_0,Air Monitoring Sites: State of Michigan - Big Ten Academic Alliance Geoportal,9,6,00:00:30,0,0.00%,0.00%,$0.00
/catalog/e4bb97ba-bdb1-45c7-8ac7-8b1d69129aa2,"CIR Aerial Photography Dates: Iowa, 1980s - Big Ten Academic Alliance Geoportal",9,2,00:01:20,0,0.00%,11.11%,$0.00
/catalog/E857F9DC-A83F-482A-82E7-2F7CD7488BF4,"Trails: Bayfield County, Wisconsin, 2020 - Big Ten Academic Alliance Geoportal",9,7,00:01:53,0,0.00%,22.22%,$0.00
/catalog/public-iowadot_opendata_arcgis_com,IowaDOT Open Data - Big Ten Academic Alliance Geoportal,9,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog/VAC9619-001345,"N-36-55-A Ельня (Yelnya, Russia) - Big Ten Academic Alliance Geoportal",9,4,00:00:43,4,50.00%,44.44%,$0.00
/catalog/VAC9619-001928,"N-36-76 Кричев (Krychaw, Belarus) - Big Ten Academic Alliance Geoportal",9,3,00:01:15,1,0.00%,0.00%,$0.00
/catalog/01b-18163,"Evansville, Vanderburgh County Open Data Portal - Big Ten Academic Alliance Geoportal",8,5,00:01:26,3,33.33%,50.00%,$0.00
/catalog/044A3692-9198-4DF4-9F8B-58997B57A5FE,"County Boundaries, Wisconsin 2015 - Big Ten Academic Alliance Geoportal",8,5,00:01:18,0,0.00%,12.50%,$0.00
/catalog/04c-01,Open Data DC - Big Ten Academic Alliance Geoportal,8,6,00:00:14,0,0.00%,25.00%,$0.00
/catalog/05a-01,Minnesota Geospatial Commons - Big Ten Academic Alliance Geoportal,8,5,00:01:17,0,0.00%,0.00%,$0.00
/catalog/05c-01-website,Minneapolis Open Data Hub - Big Ten Academic Alliance Geoportal,8,1,00:00:09,0,0.00%,0.00%,$0.00
/catalog/09cab736-2b5b-4352-afa5-990c3641b0ba,"08S 18W - Survey Map of Bertrand Township, Berrien County, Page 2: Michigan - Big Ten Academic Alliance Geoportal",8,3,00:04:45,0,0.00%,12.50%,$0.00
/catalog/1c4e7ad0-43c9-4578-a3bf-59f837865e52,"Trout Stocked Streams: Pennsylvania, 2019 - Big Ten Academic Alliance Geoportal",8,5,00:00:05,0,0.00%,12.50%,$0.00
/catalog/291616c40b9044e9a73c61df5faaec85_0,"Number of CWD-positive deer identified per township: State of Michigan, 2015-2019 - Big Ten Academic Alliance Geoportal",8,4,00:00:23,1,0.00%,12.50%,$0.00
/catalog/3c61c5b3-ed9e-411d-8ab8-cbe0f1435727,Indiana Roads from INDOT and TIGER Files: Indiana - Big Ten Academic Alliance Geoportal,8,6,00:02:05,6,16.67%,75.00%,$0.00
/catalog/4fe67bad-d8e5-4404-a226-8948d133cded,"Aerial Photography: Iron County, Wisconsin, 1938 - Big Ten Academic Alliance Geoportal",8,5,00:02:48,5,0.00%,50.00%,$0.00
/catalog/51bec30e-f1c8-416a-a4f9-bc9c3c50956b,"Aerial Photography: Barron County, Wisconsin, 1939 - Big Ten Academic Alliance Geoportal",8,5,00:01:47,1,0.00%,12.50%,$0.00
/catalog/555cdf33-541e-4f36-bd6d-3d568fa4572f,"Aerial Photography: Ozaukee County, Wisconsin, 1937 - Big Ten Academic Alliance Geoportal",8,2,00:00:55,1,0.00%,25.00%,$0.00
/catalog/72e72e6a-3037-41af-98e7-84dd1270c926,"Critical Area Buffer Exemption Areas: Anne Arundel County, Maryland - Big Ten Academic Alliance Geoportal",8,4,00:01:59,4,0.00%,25.00%,$0.00
/catalog/74f07b60-cbb2-4026-9250-35cdc390fb20,Deer Harvest: Minnesota - Big Ten Academic Alliance Geoportal,8,4,00:01:28,1,0.00%,12.50%,$0.00
/catalog/7cb9ba43-8d6c-4048-8f8a-02648d4e6f1f,Folklore Music Map of the United States - Big Ten Academic Alliance Geoportal,8,6,00:03:50,5,60.00%,75.00%,$0.00
/catalog/86f8fb79c3a140b29d1685411bd8b502_0,"National Land Cover: Stark County, Ohio - Big Ten Academic Alliance Geoportal",8,4,00:00:14,0,0.00%,0.00%,$0.00
/catalog/999-0010-florida,Fire Insurance Maps Online (FIMo): Florida - Big Ten Academic Alliance Geoportal,8,3,00:00:13,2,0.00%,25.00%,$0.00
/catalog/999-0010-maine,Fire Insurance Maps Online (FIMo): Maine - Big Ten Academic Alliance Geoportal,8,3,00:00:36,0,0.00%,0.00%,$0.00
/catalog/999-0011-new-york,"Digital Sanborn Maps (Black & White): New York, 1867-1970 - Big Ten Academic Alliance Geoportal",8,2,00:00:15,2,0.00%,12.50%,$0.00
/catalog/999-0011-utah,"Digital Sanborn Maps (Black & White): Utah, 1867-1970 - Big Ten Academic Alliance Geoportal",8,3,00:00:21,3,0.00%,12.50%,$0.00
/catalog/bc047164e3f64081b15ab5056f3ef7ab_27,Great Lakes Assessment Units: Michigan - Big Ten Academic Alliance Geoportal,8,5,00:01:25,0,0.00%,0.00%,$0.00
/catalog/D-academic-institutions-geospatial-data,Academic Institutions and Libraries Geospatial Data - Big Ten Academic Alliance Geoportal,8,7,00:00:57,1,0.00%,25.00%,$0.00
/catalog/f40c581e-3a1c-41b9-a9a5-65dca2eda773,"Area of Concern, Great Lakes Region 2019 - Big Ten Academic Alliance Geoportal",8,5,00:02:33,0,0.00%,0.00%,$0.00
/catalog/febee55e7dac43298952af77c8f8d809_0,Nichols Arboretum Inventory & Survey: University of Michigan - Big Ten Academic Alliance Geoportal,8,4,00:02:34,1,0.00%,25.00%,$0.00
/catalog/gis1_hamiltoncounty_in_gov/portal/home,Big Ten Academic Alliance Geoportal,8,1,00:00:11,0,0.00%,0.00%,$0.00
/catalog/harvard-nhgis-pop1940,"Historic County Boundaries and Total Population: United States, 1940 - Big Ten Academic Alliance Geoportal",8,5,00:00:18,5,60.00%,37.50%,$0.00
/catalog/ICPSR36745_v1,"Flint Community Schools GIS Data, 2016 [Flint, Michigan] (ICPSR 36745) - Big Ten Academic Alliance Geoportal",8,4,00:06:54,0,0.00%,12.50%,$0.00
/catalog/VAC3073-M-00794,1929 road map Indiana - Big Ten Academic Alliance Geoportal,8,6,00:02:07,0,0.00%,12.50%,$0.00
/catalog/000a642584aa4b5c9485b6f17dc977a1_0,"Wetland Restoration and Preservation Plan Existing Wetland Inventory: Lake County, Illinois - Big Ten Academic Alliance Geoportal",7,7,00:02:28,0,0.00%,14.29%,$0.00
/catalog/04b-24003,Anne Arundel County GIS Data - Big Ten Academic Alliance Geoportal,7,4,00:00:31,0,0.00%,0.00%,$0.00
/catalog/04b-24027,Howard County GIS Data Download - Big Ten Academic Alliance Geoportal,7,5,00:00:56,3,33.33%,42.86%,$0.00
/catalog/05a-02,Minnesota Legislative Coordinating Commission - Geospatial Information (LCC-GIS) - Big Ten Academic Alliance Geoportal,7,3,00:00:27,1,0.00%,0.00%,$0.00
/catalog/05a-03,General Land Office Township Plats: Minnesota - Big Ten Academic Alliance Geoportal,7,5,00:00:43,0,0.00%,14.29%,$0.00
/catalog/05b-27005,Becker County GIS Data Downloads - Big Ten Academic Alliance Geoportal,7,6,00:01:57,6,83.33%,85.71%,$0.00
/catalog/05c-01,Minneapolis Open Data Collection - Big Ten Academic Alliance Geoportal,7,1,00:02:17,0,0.00%,0.00%,$0.00
/catalog/05c-01,Minneapolis Open Geodata Collection - Big Ten Academic Alliance Geoportal,7,1,00:00:56,0,0.00%,0.00%,$0.00
/catalog/06b-26005,Allegan County GIS Data Library - Big Ten Academic Alliance Geoportal,7,4,00:02:59,2,50.00%,28.57%,$0.00
/catalog/08c8b2294f0843a49f5be9540fcab268_0,"Vending Prohibited Streets: Philadelphia, Pennsylvania, United States - Big Ten Academic Alliance Geoportal",7,5,00:11:50,5,40.00%,57.14%,$0.00
/catalog/09834b53-6aad-450b-bc36-56cb4b33182e,State Trails of Minnesota: Minnesota - Big Ten Academic Alliance Geoportal,7,5,00:02:08,1,0.00%,0.00%,$0.00
/catalog/11e81f99-871a-4d80-af12-fe80f252b0ef,"Aerial Photography: Columbia County, Wisconsin, 1937 - Big Ten Academic Alliance Geoportal",7,3,00:03:52,0,0.00%,0.00%,$0.00
/catalog/12f51950-b386-4931-b843-2a8dd48646d9,Pennsylvania Breeding Bird Atlas - Second: Pennsylvania - Big Ten Academic Alliance Geoportal,7,2,00:01:18,0,0.00%,14.29%,$0.00
/catalog/1ae362a8-37b2-4778-a458-0280cc15375e,"Geological map of a portion of the Southern Interior of British Columbia by George Dawson D.S., A.R.S.M., F.G.S. - Big Ten Academic Alliance Geoportal",7,7,00:04:36,5,40.00%,28.57%,$0.00
/catalog/290ce1ad-261d-4cf1-b648-9fa4e7896cb4,"Lighthouses (Great Lakes Circle Tour), Wisconsin 2013 - Big Ten Academic Alliance Geoportal",7,3,00:00:04,0,0.00%,0.00%,$0.00
/catalog/2b0a357ebb564f6eb94d307741cf5e1c_9,"Building Restriction Lines: Washington, D.C. - Big Ten Academic Alliance Geoportal",7,6,00:00:38,6,66.67%,85.71%,$0.00
/catalog/2caf55f8-426d-4386-9b16-b95509ccf3ea,Ruffed Grouse Management Areas: Minnesota - Big Ten Academic Alliance Geoportal,7,4,00:01:04,0,0.00%,0.00%,$0.00
/catalog/2fa46e63-cd36-4651-9c00-51337b7e88a5,Industrial map of New York City - Big Ten Academic Alliance Geoportal,7,4,00:00:32,0,0.00%,14.29%,$0.00
/catalog/30e25e28-19c3-440a-be3d-fc15af84069d,"08S 17W - Survey Map of Bertrand Township, Berrien County, Page 3: Michigan - Big Ten Academic Alliance Geoportal",7,2,00:04:19,0,0.00%,0.00%,$0.00
/catalog/3f5d3bf65c8c4a3f8fb3f561999262be_2,"Landmarks: Perry County, Ohio - Big Ten Academic Alliance Geoportal",7,1,00:00:35,0,0.00%,0.00%,$0.00
/catalog/4b8902a3093f451ca9f326be3b731b09_0,"Homeless Point in Time Count, 2019, By Continuum Of Care (Coc) Area: United States - Big Ten Academic Alliance Geoportal",7,6,00:02:52,6,50.00%,85.71%,$0.00
/catalog/4e5e2298b2554b76ab6d03976a7b2ea6_0,Coastal Resiliency Assessment - Hazard Reduction By Habitats: Maryland - Big Ten Academic Alliance Geoportal,7,3,00:02:20,0,0.00%,14.29%,$0.00
/catalog/52c5053ee17646f991a3329b7d3cd9c7_1,"Trails: Oakland County, Michigan - Big Ten Academic Alliance Geoportal",7,5,00:00:08,0,0.00%,0.00%,$0.00
/catalog/690e90ee-fa49-4f72-a5c0-92aedff5d180,Trails: Division of Parks and Trails: Minnesota - Big Ten Academic Alliance Geoportal,7,4,00:00:52,0,0.00%,0.00%,$0.00
/catalog/6c812b0d-b2ec-40e5-9b14-ba3ae4fab720,"An historical map of Pennsylvania : showing the Indian names of streams and villages, and paths of travel : the sites of old forts and battlefields : the successive purchases from the Indians : and the names and dates of counties and county towns : with tables of forts and proprietary manors - Big Ten Academic Alliance Geoportal",7,5,00:00:48,4,50.00%,42.86%,$0.00
/catalog/77ba116de7434868895baa452913c50a_14,Recreational Uses - Guided Hiking: Maryland - Big Ten Academic Alliance Geoportal,7,4,00:00:13,0,0.00%,0.00%,$0.00
/catalog/7FCD0797-EAF7-41DB-852B-E2FD15B7764B,"Deer Management Units, Zones and Metro Subunits Wisconsin, 2014 - Big Ten Academic Alliance Geoportal",7,2,00:00:49,0,0.00%,0.00%,$0.00
/catalog/8b957189-2853-48e2-8c4e-ea80314d5887,"2030 Framework Regional Natural Resource Areas: Minnesota, 2030 - Big Ten Academic Alliance Geoportal",7,7,00:07:19,0,0.00%,28.57%,$0.00
/catalog/9616835A-D492-4967-A082-9A94E8F4D5B8,"Bear Hunting Management Zones, Wisconsin 2014 - Big Ten Academic Alliance Geoportal",7,3,00:07:45,1,0.00%,14.29%,$0.00
/catalog/999-0010-kansas,Fire Insurance Maps Online (FIMo): Kansas - Big Ten Academic Alliance Geoportal,7,3,00:00:14,1,0.00%,0.00%,$0.00
/catalog/999-0010-louisiana,Fire Insurance Maps Online (FIMo): Louisiana - Big Ten Academic Alliance Geoportal,7,5,00:00:18,1,0.00%,0.00%,$0.00
/catalog/9faa054b-a4cd-42de-8076-9871027c3acf,"Aerial Photography: Shawano County, Wisconsin, 1938 - Big Ten Academic Alliance Geoportal",7,3,00:01:16,0,0.00%,0.00%,$0.00
/catalog/a287be88-d7d4-442d-aeb6-fd05f103a4a9,"LiDAR-Derived 2-foot Contours: Grant County, Wisconsin, 2011 - Big Ten Academic Alliance Geoportal",7,2,00:00:22,2,50.00%,28.57%,$0.00
/catalog/bf9406807181401e8e017e328418bab6_26,"Contour 2ft: City of Baltimore, Maryland - Big Ten Academic Alliance Geoportal",7,3,00:09:26,3,0.00%,42.86%,$0.00
/catalog/d4a6c9f36ce94a85a3e51cd1230998c6_0,"Address Points: Perry County, Ohio - Big Ten Academic Alliance Geoportal",7,2,00:03:55,0,0.00%,0.00%,$0.00
/catalog/dbec68d3fdeb41669e460f01fa7ddc20_6,"Water Area: Oakland County, Michigan - Big Ten Academic Alliance Geoportal",7,6,00:01:40,0,0.00%,0.00%,$0.00
/catalog/DC9FA08F-373D-44DA-A2D4-390F16EC32A2,"Classified Trout Spring Ponds Wisconsin, 2021 - Big Ten Academic Alliance Geoportal",7,6,00:00:08,0,0.00%,14.29%,$0.00
/catalog/e068dbf331cd4782b3248f75a88e2876_0,"311 Customer Service Request Spatialized: City of Baltimore, Maryland [2021] - Big Ten Academic Alliance Geoportal",7,6,00:00:54,3,33.33%,42.86%,$0.00
/catalog/e8808d2a1d9e4b059243ef6af793f242_23,Maryland Recreational Uses - Hiking - Big Ten Academic Alliance Geoportal,7,5,00:00:13,0,0.00%,0.00%,$0.00
/catalog/ef5a4149750a40329123cacec7c582c0_0,"Census Tracts: Michigan, 2010 - Big Ten Academic Alliance Geoportal",7,6,00:02:02,2,20.00%,42.86%,$0.00
/catalog/f0145164d65848dc978e887063a53f25,District of Columbia – Classified Point Cloud LiDAR Tile Index - Big Ten Academic Alliance Geoportal,7,1,00:00:41,0,0.00%,0.00%,$0.00
/catalog/fa0ca770-f420-4ee3-8a40-ec249152b971,Original Land Survey Bearing Trees: Minnesota - Big Ten Academic Alliance Geoportal,7,5,00:03:45,0,0.00%,14.29%,$0.00
/catalog/ff0af920c18e4aa78459137b6efcd3d3_15,"Facet Grid, Franklin County: Dublin, Ohio - Big Ten Academic Alliance Geoportal",7,7,00:00:00,7,62.50%,100.00%,$0.00
/catalog/geodata_iowa_gov,Iowa Geodata - Big Ten Academic Alliance Geoportal,7,1,00:00:05,0,0.00%,0.00%,$0.00
/catalog/p16022coll205:282,Map of Boston showing health districts and undrained and filled land. - Big Ten Academic Alliance Geoportal,7,2,00:00:40,0,0.00%,0.00%,$0.00
/catalog/p16022coll245:858,"Map of Minneapolis, Hennepin Co., Minn., 1897. Plate no. 55, Water mains - Big Ten Academic Alliance Geoportal",7,2,00:05:51,0,0.00%,14.29%,$0.00
/catalog/VAC9619-000112,"L-36-42-B Музыковка (Muzykivka, Ukraine) - Big Ten Academic Alliance Geoportal",7,3,00:02:53,0,0.00%,0.00%,$0.00
/catalog/VAC9619-002433,"L-37-125 Геленджик (Gelendzhik, Russia) - Big Ten Academic Alliance Geoportal",7,1,00:01:02,0,0.00%,0.00%,$0.00
/catalog/01c-02-website,OpenIndy Data Portal - Big Ten Academic Alliance Geoportal,6,1,00:01:32,0,0.00%,0.00%,$0.00
/catalog/01d-04,Hoosier Resilience Index: Indiana - Big Ten Academic Alliance Geoportal,6,3,00:00:20,1,0.00%,0.00%,$0.00
/catalog/022de814-4c9b-4f2a-9da8-bd2e4387cee3,"Trout Stocked Streams: Pennsylvania, 2018 - Big Ten Academic Alliance Geoportal",6,4,00:00:03,0,0.00%,0.00%,$0.00
/catalog/03a-03,Iowa Geodata - Big Ten Academic Alliance Geoportal,6,5,00:00:05,0,0.00%,0.00%,$0.00
/catalog/03a-04,State of Iowa Open Spatial Data - Big Ten Academic Alliance Geoportal,6,2,00:00:03,0,0.00%,0.00%,$0.00
/catalog/0949665e-f191-4ea4-a93a-1d4beb626b63,"LiDAR - LAS Files: Philadelphia, Pennsylvania, 2018 - Big Ten Academic Alliance Geoportal",6,2,00:05:11,2,0.00%,33.33%,$0.00
/catalog/09BA7ACD-8BDE-474E-9951-4868F2E87310,"Trout Habitat Project (Lines), Wisconsin 2021 - Big Ten Academic Alliance Geoportal",6,4,00:00:53,0,0.00%,0.00%,$0.00
/catalog/09c49692bfcf41ce88636414063c5663_8,"Bike Hazards: Madison, Wisconsin - Big Ten Academic Alliance Geoportal",6,1,00:00:40,0,0.00%,0.00%,$0.00
/catalog/1073bcc5e2044a82a5ed1f1a92e1feef_0,Vegetation of Michigan circa 1800s: University of Michigan - Big Ten Academic Alliance Geoportal,6,5,00:00:34,0,0.00%,0.00%,$0.00
/catalog/11b-39049-02,"GIS Shapefiles for Franklin County Auditor, Ohio - Big Ten Academic Alliance Geoportal",6,4,00:00:32,4,50.00%,66.67%,$0.00
/catalog/12f-01,CMAP (Chicago Metropolitan Agency for Planning) Data Hub - Big Ten Academic Alliance Geoportal,6,4,00:00:15,4,0.00%,33.33%,$0.00
/catalog/213ac1d6-242d-45a4-9e4f-516708583d9d,"Digital Orthoimagery (1-ft Resolution): Twin Cities, Minnesota, Spring 2016 - Big Ten Academic Alliance Geoportal",6,2,00:00:15,1,0.00%,16.67%,$0.00
/catalog/21a0c20fe81545eaad6c768bb8f628e2,"BW Image Service: Oakland County, Michigan, 2006 - Big Ten Academic Alliance Geoportal",6,4,00:02:10,0,0.00%,50.00%,$0.00
/catalog/2bceda40-3e5a-4778-b4ec-da6ef0010b1d,MNDNR Native Prairies: Minnesota - Big Ten Academic Alliance Geoportal,6,3,00:01:31,0,0.00%,0.00%,$0.00
/catalog/2e5252fd874b4d0f9ab5582bcc01eeab_0,"Tract-level Indicators of Potential Disadvantage (IPD): Delaware Valley, 2018 - Big Ten Academic Alliance Geoportal",6,4,00:10:33,4,25.00%,66.67%,$0.00
/catalog/3002A5A0-1931-4A3E-860B-2211DF0BE9D4,"Addresses: Adams County, Wisconsin, 2015 - Big Ten Academic Alliance Geoportal",6,1,00:00:36,0,0.00%,0.00%,$0.00
/catalog/302c26ab-68c5-48b4-afcc-f3f20174007e,"07S 19W - Survey Map of Weesaw Township, Berrien County: Michigan - Big Ten Academic Alliance Geoportal",6,3,00:01:06,1,100.00%,16.67%,$0.00
/catalog/3a1de5eb-0366-4393-8566-b5a334159e53,National parks in Pennsylvania - Big Ten Academic Alliance Geoportal,6,2,00:00:31,0,0.00%,0.00%,$0.00
/catalog/4ac29f646ce540fc957a59b814152600,"BW Image Service: Oakland County, Michigan, 1963 - Big Ten Academic Alliance Geoportal",6,5,00:04:48,2,50.00%,33.33%,$0.00
/catalog/4e1d6e11-3baf-433d-93c0-c0546c77f6e4,"Stocked Trout Waters (Flowing Waters): Pennsylvania, 2018 - Big Ten Academic Alliance Geoportal",6,4,00:00:37,0,0.00%,0.00%,$0.00
/catalog/5d21af8e-8372-4c5d-af90-330b142c4643,Mine Maps: Pennsylvania - Big Ten Academic Alliance Geoportal,6,5,00:01:44,4,50.00%,83.33%,$0.00
/catalog/5f4ff15c-3fab-4f26-a47e-1f013b5b0376,Centerline: Mississippi River - Big Ten Academic Alliance Geoportal,6,3,00:00:10,3,66.67%,50.00%,$0.00
/catalog/6a9c5c09abf642c8b8cb35c9387338cb_0,Biosolids Application Fields: Ohio - Big Ten Academic Alliance Geoportal,6,5,00:09:57,5,28.57%,83.33%,$0.00
/catalog/6e4d7294-ebac-4129-9824-f1a690d4ef96,"Streams, Rivers, Canals, Ditches, Artificial Paths, Connectors, Pipelines, and Intermittent Streams in Watersheds : Indiana - Big Ten Academic Alliance Geoportal",6,2,00:00:13,0,0.00%,0.00%,$0.00
/catalog/7574F030-E111-4A98-9181-89BBB5867640,"Bear Hunting Management Zones Wisconsin, 2021 - Big Ten Academic Alliance Geoportal",6,4,00:05:38,1,0.00%,16.67%,$0.00
/catalog/7adfb77d-d4d1-4438-8b20-3c481e3ad0ff,DNR Hydrography - Trout Lake Designation: Minnesota - Big Ten Academic Alliance Geoportal,6,4,00:00:30,0,0.00%,0.00%,$0.00
/catalog/7cve-jgbp,"Zoning Districts: Chicago, Illinois - Big Ten Academic Alliance Geoportal",6,4,00:04:48,4,25.00%,50.00%,$0.00
/catalog/7e6c5e96-104a-4efe-9bbc-272fef580027,"Stocked Trout Water Bodies (Points): Pennsylvania, 2019 - Big Ten Academic Alliance Geoportal",6,5,00:00:07,0,0.00%,0.00%,$0.00
/catalog/801b499aadb14707ab780e2ca55a8034_50,Recreational Uses - Wildlife Viewing: Maryland - Big Ten Academic Alliance Geoportal,6,3,00:01:14,0,0.00%,16.67%,$0.00
/catalog/80e8cbfc-371b-4e13-8165-7c69756be7e7,"Map of the Kankakee Valley in Lake, Newton and part of Jasper Counties Indiana - Big Ten Academic Alliance Geoportal",6,1,00:04:57,1,0.00%,16.67%,$0.00
/catalog/81287548-f90d-4e33-b12c-8fcd6a9ae20c,"38N 11W - Survey Map of Little Beaver Island and Big Beaver Island, St. James Township, Charlevoix County: Michigan - Big Ten Academic Alliance Geoportal",6,4,00:00:46,2,50.00%,33.33%,$0.00
/catalog/83745cc8-d6f1-4dcb-904b-6cd00ccd4bfd,"PWD Sewersheds: City of Philadelphia, Pennsylvania - Big Ten Academic Alliance Geoportal",6,2,00:04:56,2,0.00%,33.33%,$0.00
/catalog/96eae1cac66b4b46b5ce04fea97706ff_8,Woodlands / Potential Endangered Bat Habitat: Iowa - Big Ten Academic Alliance Geoportal,6,4,00:00:09,0,0.00%,0.00%,$0.00
/catalog/999-0004-110,Nielsen Scarborough Survey Data (SimplyAnalytics) - Big Ten Academic Alliance Geoportal,6,6,00:00:00,6,66.67%,100.00%,$0.00
/catalog/999-0010-oregon,Fire Insurance Maps Online (FIMo): Oregon - Big Ten Academic Alliance Geoportal,6,3,00:00:05,2,50.00%,33.33%,$0.00
/catalog/999-0010-pennsylvania,Fire Insurance Maps Online (FIMo): Pennsylvania - Big Ten Academic Alliance Geoportal,6,6,00:00:30,0,0.00%,16.67%,$0.00
/catalog/999-0011-maryland,"Digital Sanborn Maps (Black & White): Maryland, 1867-1970 - Big Ten Academic Alliance Geoportal",6,4,00:00:26,4,50.00%,66.67%,$0.00
/catalog/999-0011-rhode-island,"Digital Sanborn Maps (Black & White): Rhode Island, 1867-1970 - Big Ten Academic Alliance Geoportal",6,2,00:04:47,2,50.00%,16.67%,$0.00
/catalog/ark-85335-m5m32pn60,"Plat book of Tuscola County, Michigan - Big Ten Academic Alliance Geoportal",6,3,00:00:17,2,0.00%,50.00%,$0.00
/catalog/b7d988c7-06fc-4fd0-8aa4-2acdd652ef26,North American Breeding Bird Survey Routes - Big Ten Academic Alliance Geoportal,6,3,00:00:14,0,0.00%,0.00%,$0.00
/catalog/bbaef06e8a9c4ca1ba0fee6e6dca33a8_4,"Existing Land Use: Dublin, Ohio - Big Ten Academic Alliance Geoportal",6,4,00:01:09,0,0.00%,0.00%,$0.00
/catalog/bc76302885ac4969bc6e67f3744e0726_0,"Aerial Photography: Franklin County, Ohio [1995] - Big Ten Academic Alliance Geoportal",6,6,00:07:26,3,66.67%,66.67%,$0.00
/catalog/BD3F813F-0678-482D-900E-95ABA638E32E,"Trout Habitat Project (Points), Wisconsin 2021 - Big Ten Academic Alliance Geoportal",6,3,00:00:07,0,0.00%,0.00%,$0.00
/catalog/C2FCBC76-B1FF-43E8-AE81-CC419A6F5B8A,"Original Vegetation Cover (Points) Wisconsin, 1800s - Big Ten Academic Alliance Geoportal",6,3,00:01:01,0,0.00%,0.00%,$0.00
